stdoutredi ok!
r:0:c:c:b38:c:b173 - 0.0884858444
r:0:c:c:b38:c:b173:f - 0.429962069
r:0:c:c:b38:c:b173:c - 0.389564306
r:0:c:c:b38:c:b173:b534 - 0.180474102
r:0:c:c:b38:c:b173:b534:f - 0.616069913
r:0:c:c:b38:c:b173:b534:c - 0.383929312
r:0:c:c:b38:c:b246 - 0.0609577224
r:0:c:c:b38:c:b246:f - 0.535346687
r:0:c:c:b38:c:b246:c - 0.322146118
r:0:c:c:b38:c:b246:b534 - 0.142507687
r:0:c:c:b38:c:b246:b534:f - 0.57184577
r:0:c:c:b38:c:b246:b534:c - 0.428154439
r:0:c:c:b38:c:b534 - 0.0192874968
r:0:c:c:b38:c:b534:f - 0.730087817
r:0:c:c:b38:c:b534:c - 0.269910842
r:0:c:c:b38:b121 - 0.156463191
r:0:c:c:b38:b121:f - 0.315804988
r:0:c:c:b38:b121:c - 0.618669569
r:0:c:c:b38:b121:c:c - 0.947352111
r:0:c:c:b38:b121:c:c:c - 0.41611886
r:0:c:c:b38:b121:c:c:b229 - 0.00280110002
r:0:c:c:b38:b121:c:c:b229:f - 0.269339144
r:0:c:c:b38:b121:c:c:b229:c - 0.499855727
r:0:c:c:b38:b121:c:c:b229:b534 - 0.230803326
r:0:c:c:b38:b121:c:c:b229:b534:f - 0.464134216
r:0:c:c:b38:b121:c:c:b229:b534:c - 0.535866559
r:0:c:c:b38:b121:c:c:b308 - 0.0443600565
r:0:c:c:b38:b121:c:c:b308:f - 0.409631073
r:0:c:c:b38:b121:c:c:b308:c - 0.361713111
r:0:c:c:b38:b121:c:c:b308:b534 - 0.228656814
r:0:c:c:b38:b121:c:c:b308:b534:f - 0.451814741
r:0:c:c:b38:b121:c:c:b308:b534:c - 0.548184931
r:0:c:c:b38:b121:c:c:b534 - 0.536718011
r:0:c:c:b38:b121:c:c:b534:f - 0.577696025
r:0:c:c:b38:b121:c:c:b534:c - 0.422305435
r:0:c:c:b38:b121:c:b229 - 0.0384149961
r:0:c:c:b38:b121:c:b229:f - 0.284385353
r:0:c:c:b38:b121:c:b229:c - 0.333091766
r:0:c:c:b38:b121:c:b229:b534 - 0.382523239
r:0:c:c:b38:b121:c:b229:b534:f - 0.490665585
r:0:c:c:b38:b121:c:b229:b534:c - 0.50933522
r:0:c:c:b38:b121:c:b534 - 0.0142334877
r:0:c:c:b38:b121:c:b534:f - 0.618477106
r:0:c:c:b38:b121:c:b534:c - 0.381521791
r:0:c:c:b38:b121:b271 - 0.0464866124
r:0:c:c:b38:b121:b271:f - 0.373684138
r:0:c:c:b38:b121:b271:c - 0.532517612
r:0:c:c:b38:b121:b271:c:c - 0.375827372
r:0:c:c:b38:b121:b271:c:c:c - 0.332529992
r:0:c:c:b38:b121:b271:c:c:b534 - 0.667470872
r:0:c:c:b38:b121:b271:c:c:b534:f - 0.473867774
r:0:c:c:b38:b121:b271:c:c:b534:c - 0.526131749
r:0:c:c:b38:b121:b271:c:b534 - 0.624172628
r:0:c:c:b38:b121:b271:c:b534:f - 0.338947356
r:0:c:c:b38:b121:b271:c:b534:c - 0.661052465
r:0:c:c:b38:b121:b271:b534 - 0.0937985107
r:0:c:c:b38:b121:b271:b534:f - 0.325662196
r:0:c:c:b38:b121:b271:b534:c - 0.674337864
r:0:c:c:b38:b121:b534 - 0.0190391112
r:0:c:c:b38:b121:b534:f - 0.562465549
r:0:c:c:b38:b121:b534:c - 0.437534392
r:0:c:c:b38:b534 - 0.00132769544
r:0:c:c:b38:b534:f - 0.698791206
r:0:c:c:b38:b534:c - 0.301208705
r:0:c:c:b66 - 0.0383841805
r:0:c:c:b66:f - 0.331327468
r:0:c:c:b66:c - 0.584162295
r:0:c:c:b66:c:c - 0.407268703
r:0:c:c:b66:c:c:c - 0.555327654
r:0:c:c:b66:c:c:b143 - 0.00868638512
r:0:c:c:b66:c:c:b143:f - 0.456142485
r:0:c:c:b66:c:c:b143:c - 0.383059382
r:0:c:c:b66:c:c:b143:b310 - 0.00637686113
r:0:c:c:b66:c:c:b143:b310:f - 0.41680479
r:0:c:c:b66:c:c:b143:b310:c - 0.375428945
r:0:c:c:b66:c:c:b143:b310:b534 - 0.207765818
r:0:c:c:b66:c:c:b143:b310:b534:f - 0.408121258
r:0:c:c:b66:c:c:b143:b310:b534:c - 0.591879249
r:0:c:c:b66:c:c:b143:b534 - 0.154422283
r:0:c:c:b66:c:c:b143:b534:f - 0.606797278
r:0:c:c:b66:c:c:b143:b534:c - 0.39320299
r:0:c:c:b66:c:c:b198 - 0.0539272539
r:0:c:c:b66:c:c:b198:f - 0.530444682
r:0:c:c:b66:c:c:b198:c - 0.316395521
r:0:c:c:b66:c:c:b198:b534 - 0.153158844
r:0:c:c:b66:c:c:b198:b534:f - 0.566233873
r:0:c:c:b66:c:c:b198:b534:c - 0.433766812
r:0:c:c:b66:c:c:b238 - 0.126430705
r:0:c:c:b66:c:c:b238:f - 0.56244415
r:0:c:c:b66:c:c:b238:c - 0.289630562
r:0:c:c:b66:c:c:b238:b534 - 0.147925183
r:0:c:c:b66:c:c:b238:b534:f - 0.538565278
r:0:c:c:b66:c:c:b238:b534:c - 0.461435109
r:0:c:c:b66:c:c:b330 - 0.119265176
r:0:c:c:b66:c:c:b330:f - 0.641675532
r:0:c:c:b66:c:c:b330:c - 0.2376488
r:0:c:c:b66:c:c:b330:b534 - 0.120675758
r:0:c:c:b66:c:c:b330:b534:f - 0.49307543
r:0:c:c:b66:c:c:b330:b534:c - 0.506923556
r:0:c:c:b66:c:c:b534 - 0.136362851
r:0:c:c:b66:c:c:b534:f - 0.751125038
r:0:c:c:b66:c:c:b534:c - 0.248874724
r:0:c:c:b66:c:b143 - 0.247453764
r:0:c:c:b66:c:b143:f - 0.253348172
r:0:c:c:b66:c:b143:c - 0.46421659
r:0:c:c:b66:c:b143:b310 - 0.0146136954
r:0:c:c:b66:c:b143:b310:f - 0.442873061
r:0:c:c:b66:c:b143:b310:c - 0.337610066
r:0:c:c:b66:c:b143:b310:b534 - 0.219516829
r:0:c:c:b66:c:b143:b310:b534:f - 0.423236579
r:0:c:c:b66:c:b143:b310:b534:c - 0.576763391
r:0:c:c:b66:c:b143:b534 - 0.267820686
r:0:c:c:b66:c:b143:b534:f - 0.598570764
r:0:c:c:b66:c:b143:b534:c - 0.401430219
r:0:c:c:b66:c:b198 - 0.130055115
r:0:c:c:b66:c:b198:f - 0.363354117
r:0:c:c:b66:c:b198:c - 0.398018926
r:0:c:c:b66:c:b198:b534 - 0.238626361
r:0:c:c:b66:c:b198:b534:f - 0.564206481
r:0:c:c:b66:c:b198:b534:c - 0.43579334
r:0:c:c:b66:c:b238 - 0.105108455
r:0:c:c:b66:c:b238:f - 0.423957616
r:0:c:c:b66:c:b238:c - 0.361570328
r:0:c:c:b66:c:b238:b534 - 0.214471728
r:0:c:c:b66:c:b238:b534:f - 0.541901112
r:0:c:c:b66:c:b238:b534:c - 0.45809868
r:0:c:c:b66:c:b330 - 0.0607088208
r:0:c:c:b66:c:b330:f - 0.529904306
r:0:c:c:b66:c:b330:c - 0.300956279
r:0:c:c:b66:c:b330:b534 - 0.169139281
r:0:c:c:b66:c:b330:b534:f - 0.496841162
r:0:c:c:b66:c:b330:b534:c - 0.503159225
r:0:c:c:b66:c:b534 - 0.0494049042
r:0:c:c:b66:c:b534:f - 0.664907157
r:0:c:c:b66:c:b534:c - 0.335092545
r:0:c:c:b66:b172 - 0.0827160403
r:0:c:c:b66:b172:f - 0.326281786
r:0:c:c:b66:b172:c - 0.569452822
r:0:c:c:b66:b172:c:c - 0.932421803
r:0:c:c:b66:b172:c:c:c - 0.34672913
r:0:c:c:b66:b172:c:c:b310 - 0.00523681473
r:0:c:c:b66:b172:c:c:b310:f - 0.320490152
r:0:c:c:b66:b172:c:c:b310:c - 0.446237564
r:0:c:c:b66:b172:c:c:b310:b534 - 0.233272702
r:0:c:c:b66:b172:c:c:b310:b534:f - 0.399043083
r:0:c:c:b66:b172:c:c:b310:b534:c - 0.600956798
r:0:c:c:b66:b172:c:c:b534 - 0.648033261
r:0:c:c:b66:b172:c:c:b534:f - 0.520962
r:0:c:c:b66:b172:c:c:b534:c - 0.479037583
r:0:c:c:b66:b172:c:b310 - 0.0424237698
r:0:c:c:b66:b172:c:b310:f - 0.276892573
r:0:c:c:b66:b172:c:b310:c - 0.277667224
r:0:c:c:b66:b172:c:b310:b534 - 0.445439935
r:0:c:c:b66:b172:c:b310:b534:f - 0.402694166
r:0:c:c:b66:b172:c:b310:b534:c - 0.597306609
r:0:c:c:b66:b172:c:b534 - 0.0251550321
r:0:c:c:b66:b172:c:b534:f - 0.480657876
r:0:c:c:b66:b172:c:b534:c - 0.519342005
r:0:c:c:b66:b172:b534 - 0.104265399
r:0:c:c:b66:b172:b534:f - 0.4781757
r:0:c:c:b66:b172:b534:c - 0.5218243
r:0:c:c:b66:b534 - 0.00179458503
r:0:c:c:b66:b534:f - 0.668651223
r:0:c:c:b66:b534:c - 0.331348807
r:0:c:c:b86 - 0.0411728993
r:0:c:c:b86:f - 0.396744817
r:0:c:c:b86:c - 0.558243454
r:0:c:c:b86:c:c - 0.407893598
r:0:c:c:b86:c:c:c - 0.541214108
r:0:c:c:b86:c:c:b174 - 0.00924404617
r:0:c:c:b86:c:c:b174:f - 0.631537974
r:0:c:c:b86:c:c:b174:c - 0.254642785
r:0:c:c:b86:c:c:b174:b534 - 0.113820128
r:0:c:c:b86:c:c:b174:b534:f - 0.560524821
r:0:c:c:b86:c:c:b174:b534:c - 0.439475387
r:0:c:c:b86:c:c:b238 - 0.0522522517
r:0:c:c:b86:c:c:b238:f - 0.632763743
r:0:c:c:b86:c:c:b238:c - 0.237383008
r:0:c:c:b86:c:c:b238:b534 - 0.129852429
r:0:c:c:b86:c:c:b238:b534:f - 0.52380091
r:0:c:c:b86:c:c:b238:b534:c - 0.476199239
r:0:c:c:b86:c:c:b284 - 0.183380514
r:0:c:c:b86:c:c:b284:f - 0.631349325
r:0:c:c:b86:c:c:b284:c - 0.231532663
r:0:c:c:b86:c:c:b284:b534 - 0.137118459
r:0:c:c:b86:c:c:b284:b534:f - 0.495203227
r:0:c:c:b86:c:c:b284:b534:c - 0.504796624
r:0:c:c:b86:c:c:b534 - 0.213908523
r:0:c:c:b86:c:c:b534:f - 0.76751709
r:0:c:c:b86:c:c:b534:c - 0.232483402
r:0:c:c:b86:c:b174 - 0.181712985
r:0:c:c:b86:c:b174:f - 0.251608193
r:0:c:c:b86:c:b174:c - 0.445359498
r:0:c:c:b86:c:b174:b534 - 0.303032011
r:0:c:c:b86:c:b174:b534:f - 0.555633307
r:0:c:c:b86:c:b174:b534:c - 0.444366664
r:0:c:c:b86:c:b238 - 0.118859604
r:0:c:c:b86:c:b238:f - 0.363016635
r:0:c:c:b86:c:b238:c - 0.382903904
r:0:c:c:b86:c:b238:b534 - 0.254079461
r:0:c:c:b86:c:b238:b534:f - 0.518361509
r:0:c:c:b86:c:b238:b534:c - 0.481637657
r:0:c:c:b86:c:b284 - 0.137275621
r:0:c:c:b86:c:b284:f - 0.423646539
r:0:c:c:b86:c:b284:c - 0.350555688
r:0:c:c:b86:c:b284:b534 - 0.225797907
r:0:c:c:b86:c:b284:b534:f - 0.49715212
r:0:c:c:b86:c:b284:b534:c - 0.502847552
r:0:c:c:b86:c:b534 - 0.154258013
r:0:c:c:b86:c:b534:f - 0.625104427
r:0:c:c:b86:c:b534:c - 0.3748945
r:0:c:c:b86:b208 - 0.0431539416
r:0:c:c:b86:b208:f - 0.340825707
r:0:c:c:b86:b208:c - 0.50519979
r:0:c:c:b86:b208:c:c - 0.939390361
r:0:c:c:b86:b208:c:c:c - 0.302526444
r:0:c:c:b86:b208:c:c:b534 - 0.69747293
r:0:c:c:b86:b208:c:c:b534:f - 0.498835444
r:0:c:c:b86:b208:c:c:b534:c - 0.501164615
r:0:c:c:b86:b208:c:b534 - 0.0606099702
r:0:c:c:b86:b208:c:b534:f - 0.415514767
r:0:c:c:b86:b208:c:b534:c - 0.584485054
r:0:c:c:b86:b208:b534 - 0.153974682
r:0:c:c:b86:b208:b534:f - 0.410926431
r:0:c:c:b86:b208:b534:c - 0.58907336
r:0:c:c:b86:b534 - 0.00185787701
r:0:c:c:b86:b534:f - 0.648459196
r:0:c:c:b86:b534:c - 0.351540804
r:0:c:c:b132 - 0.143094257
r:0:c:c:b132:f - 0.501997232
r:0:c:c:b132:c - 0.482038945
r:0:c:c:b132:c:c - 0.405955702
r:0:c:c:b132:c:c:c - 0.508185327
r:0:c:c:b132:c:c:b247 - 0.0119269257
r:0:c:c:b132:c:c:b247:f - 0.629336655
r:0:c:c:b132:c:c:b247:c - 0.244756982
r:0:c:c:b132:c:c:b247:b534 - 0.125905886
r:0:c:c:b132:c:c:b247:b534:f - 0.447416604
r:0:c:c:b132:c:c:b247:b534:c - 0.552583992
r:0:c:c:b132:c:c:b330 - 0.115201302
r:0:c:c:b132:c:c:b330:f - 0.641029179
r:0:c:c:b132:c:c:b330:c - 0.21123834
r:0:c:c:b132:c:c:b330:b534 - 0.147730961
r:0:c:c:b132:c:c:b330:b534:f - 0.439763397
r:0:c:c:b132:c:c:b330:b534:c - 0.560237229
r:0:c:c:b132:c:c:b534 - 0.364686251
r:0:c:c:b132:c:c:b534:f - 0.725878
r:0:c:c:b132:c:c:b534:c - 0.274122924
r:0:c:c:b132:c:b247 - 0.118031047
r:0:c:c:b132:c:b247:f - 0.263445646
r:0:c:c:b132:c:b247:c - 0.378543615
r:0:c:c:b132:c:b247:b534 - 0.358009577
r:0:c:c:b132:c:b247:b534:f - 0.464297086
r:0:c:c:b132:c:b247:b534:c - 0.535703421
r:0:c:c:b132:c:b330 - 0.13740547
r:0:c:c:b132:c:b330:f - 0.371005654
r:0:c:c:b132:c:b330:c - 0.338446081
r:0:c:c:b132:c:b330:b534 - 0.290547848
r:0:c:c:b132:c:b330:b534:f - 0.42467925
r:0:c:c:b132:c:b330:b534:c - 0.575320482
r:0:c:c:b132:c:b534 - 0.338608295
r:0:c:c:b132:c:b534:f - 0.539379537
r:0:c:c:b132:c:b534:c - 0.460619867
r:0:c:c:b132:b290 - 0.006943624
r:0:c:c:b132:b290:f - 0.379792571
r:0:c:c:b132:b290:c - 0.265482724
r:0:c:c:b132:b290:c:c - 0.838743806
r:0:c:c:b132:b290:c:c:c - 0.225763693
r:0:c:c:b132:b290:c:c:b534 - 0.774237156
r:0:c:c:b132:b290:c:c:b534:f - 0.605974913
r:0:c:c:b132:b290:c:c:b534:c - 0.394025207
r:0:c:c:b132:b290:c:b534 - 0.161255404
r:0:c:c:b132:b290:c:b534:f - 0.280564457
r:0:c:c:b132:b290:c:b534:c - 0.719436169
r:0:c:c:b132:b290:b534 - 0.35472545
r:0:c:c:b132:b290:b534:f - 0.250219673
r:0:c:c:b132:b290:b534:c - 0.74977988
r:0:c:c:b132:b534 - 0.00901980232
r:0:c:c:b132:b534:f - 0.571195066
r:0:c:c:b132:b534:c - 0.428804755
r:0:c:c:b534 - 0.00193065475
r:0:c:c:b534:f - 0.774277687
r:0:c:c:b534:c - 0.225722402
r:0:c:b38 - 0.199865401
r:0:c:b38:f - 0.267557204
r:0:c:b38:c - 0.599801064
r:0:c:b38:c:c - 0.963041902
r:0:c:b38:c:c:c - 0.417712659
r:0:c:b38:c:c:c:c - 0.529275954
r:0:c:b38:c:c:c:c:c - 0.647075891
r:0:c:b38:c:c:c:c:b98 - 0.0122674424
r:0:c:b38:c:c:c:c:b98:f - 0.210616991
r:0:c:b38:c:c:c:c:b98:c - 0.574971497
r:0:c:b38:c:c:c:c:b98:b229 - 0.0244483911
r:0:c:b38:c:c:c:c:b98:b229:f - 0.391121387
r:0:c:b38:c:c:c:c:b98:b229:c - 0.410059959
r:0:c:b38:c:c:c:c:b98:b229:b534 - 0.198817149
r:0:c:b38:c:c:c:c:b98:b229:b534:f - 0.487226367
r:0:c:b38:c:c:c:c:b98:b229:b534:c - 0.512773812
r:0:c:b38:c:c:c:c:b98:b534 - 0.18996349
r:0:c:b38:c:c:c:c:b98:b534:f - 0.663201332
r:0:c:b38:c:c:c:c:b98:b534:c - 0.336797714
r:0:c:b38:c:c:c:c:b142 - 0.0802233517
r:0:c:b38:c:c:c:c:b142:f - 0.354208797
r:0:c:b38:c:c:c:c:b142:c - 0.456718713
r:0:c:b38:c:c:c:c:b142:b308 - 0.0117061045
r:0:c:b38:c:c:c:c:b142:b308:f - 0.436588258
r:0:c:b38:c:c:c:c:b142:b308:c - 0.362199932
r:0:c:b38:c:c:c:c:b142:b308:b534 - 0.201211214
r:0:c:b38:c:c:c:c:b142:b308:b534:f - 0.403684855
r:0:c:b38:c:c:c:c:b142:b308:b534:c - 0.596315801
r:0:c:b38:c:c:c:c:b142:b534 - 0.177366301
r:0:c:b38:c:c:c:c:b142:b534:f - 0.627441823
r:0:c:b38:c:c:c:c:b142:b534:c - 0.372558236
r:0:c:b38:c:c:c:c:b173 - 0.115264758
r:0:c:b38:c:c:c:c:b173:f - 0.417484522
r:0:c:b38:c:c:c:c:b173:c - 0.405751467
r:0:c:b38:c:c:c:c:b173:b534 - 0.176763773
r:0:c:b38:c:c:c:c:b173:b534:f - 0.604433537
r:0:c:b38:c:c:c:c:b173:b534:c - 0.395564884
r:0:c:b38:c:c:c:c:b246 - 0.0831161737
r:0:c:b38:c:c:c:c:b246:f - 0.525450885
r:0:c:b38:c:c:c:c:b246:c - 0.329817951
r:0:c:b38:c:c:c:c:b246:b534 - 0.144730464
r:0:c:b38:c:c:c:c:b246:b534:f - 0.557724178
r:0:c:b38:c:c:c:c:b246:b534:c - 0.442275375
r:0:c:b38:c:c:c:c:b534 - 0.0620532855
r:0:c:b38:c:c:c:c:b534:f - 0.729561865
r:0:c:b38:c:c:c:c:b534:c - 0.270438671
r:0:c:b38:c:c:c:b98 - 0.193781391
r:0:c:b38:c:c:c:b98:f - 0.424408734
r:0:c:b38:c:c:c:b98:c - 0.381065488
r:0:c:b38:c:c:c:b98:b229 - 0.0426071174
r:0:c:b38:c:c:c:b98:b229:f - 0.443912774
r:0:c:b38:c:c:c:b98:b229:c - 0.356788367
r:0:c:b38:c:c:c:b98:b229:b534 - 0.199299037
r:0:c:b38:c:c:c:b98:b229:b534:f - 0.506607175
r:0:c:b38:c:c:c:b98:b229:b534:c - 0.493393421
r:0:c:b38:c:c:c:b98:b534 - 0.151918754
r:0:c:b38:c:c:c:b98:b534:f - 0.668537438
r:0:c:b38:c:c:c:b98:b534:c - 0.331463128
r:0:c:b38:c:c:c:b142 - 0.0807216913
r:0:c:b38:c:c:c:b142:f - 0.51467526
r:0:c:b38:c:c:c:b142:c - 0.328869432
r:0:c:b38:c:c:c:b142:b308 - 0.0127725247
r:0:c:b38:c:c:c:b142:b308:f - 0.490000784
r:0:c:b38:c:c:c:b142:b308:c - 0.324282438
r:0:c:b38:c:c:c:b142:b308:b534 - 0.185716555
r:0:c:b38:c:c:c:b142:b308:b534:f - 0.422138214
r:0:c:b38:c:c:c:b142:b308:b534:c - 0.577861369
r:0:c:b38:c:c:c:b142:b534 - 0.143682927
r:0:c:b38:c:c:c:b142:b534:f - 0.632688522
r:0:c:b38:c:c:c:b142:b534:c - 0.367311895
r:0:c:b38:c:c:c:b173 - 0.0729698613
r:0:c:b38:c:c:c:b173:f - 0.56298095
r:0:c:b38:c:c:c:b173:c - 0.298339039
r:0:c:b38:c:c:c:b173:b534 - 0.138679534
r:0:c:b38:c:c:c:b173:b534:f - 0.614990175
r:0:c:b38:c:c:c:b173:b534:c - 0.385009289
r:0:c:b38:c:c:c:b246 - 0.0696624294
r:0:c:b38:c:c:c:b246:f - 0.642433345
r:0:c:b38:c:c:c:b246:c - 0.248295322
r:0:c:b38:c:c:c:b246:b534 - 0.109270826
r:0:c:b38:c:c:c:b246:b534:f - 0.562574804
r:0:c:b38:c:c:c:b246:b534:c - 0.437425226
r:0:c:b38:c:c:c:b534 - 0.053588897
r:0:c:b38:c:c:c:b534:f - 0.791469991
r:0:c:b38:c:c:c:b534:c - 0.208529785
r:0:c:b38:c:c:b98 - 0.0385965854
r:0:c:b38:c:c:b98:f - 0.246832982
r:0:c:b38:c:c:b98:c - 0.604243934
r:0:c:b38:c:c:b98:c:c - 0.923576474
r:0:c:b38:c:c:b98:c:c:c - 0.496239722
r:0:c:b38:c:c:b98:c:c:b193 - 0.00215984369
r:0:c:b38:c:c:b98:c:c:b193:f - 0.22535558
r:0:c:b38:c:c:b98:c:c:b193:c - 0.542471409
r:0:c:b38:c:c:b98:c:c:b193:b534 - 0.232172385
r:0:c:b38:c:c:b98:c:c:b193:b534:f - 0.535348892
r:0:c:b38:c:c:b98:c:c:b193:b534:c - 0.464651436
r:0:c:b38:c:c:b98:c:c:b262 - 0.0154177966
r:0:c:b38:c:c:b98:c:c:b262:f - 0.367497563
r:0:c:b38:c:c:b98:c:c:b262:c - 0.411443233
r:0:c:b38:c:c:b98:c:c:b262:b534 - 0.221060216
r:0:c:b38:c:c:b98:c:c:b262:b534:f - 0.495411128
r:0:c:b38:c:c:b98:c:c:b262:b534:c - 0.504587948
r:0:c:b38:c:c:b98:c:c:b311 - 0.0728329569
r:0:c:b38:c:c:b98:c:c:b311:f - 0.434439778
r:0:c:b38:c:c:b98:c:c:b311:c - 0.359587282
r:0:c:b38:c:c:b98:c:c:b311:b534 - 0.20597288
r:0:c:b38:c:c:b98:c:c:b311:b534:f - 0.467637837
r:0:c:b38:c:c:b98:c:c:b311:b534:c - 0.532362223
r:0:c:b38:c:c:b98:c:c:b534 - 0.41335088
r:0:c:b38:c:c:b98:c:c:b534:f - 0.604457676
r:0:c:b38:c:c:b98:c:c:b534:c - 0.395541281
r:0:c:b38:c:c:b98:c:b193 - 0.0725105405
r:0:c:b38:c:c:b98:c:b193:f - 0.313076645
r:0:c:b38:c:c:b98:c:b193:c - 0.330219328
r:0:c:b38:c:c:b98:c:b193:b534 - 0.356705189
r:0:c:b38:c:c:b98:c:b193:b534:f - 0.538850009
r:0:c:b38:c:c:b98:c:b193:b534:c - 0.461149126
r:0:c:b38:c:c:b98:c:b534 - 0.00391239347
r:0:c:b38:c:c:b98:c:b534:f - 0.620228291
r:0:c:b38:c:c:b98:c:b534:c - 0.379772604
r:0:c:b38:c:c:b98:b229 - 0.140730068
r:0:c:b38:c:c:b98:b229:f - 0.387066036
r:0:c:b38:c:c:b98:b229:c - 0.593458951
r:0:c:b38:c:c:b98:b229:c:c - 0.446096867
r:0:c:b38:c:c:b98:b229:c:c:c - 0.370662093
r:0:c:b38:c:c:b98:b229:c:c:b534 - 0.629337668
r:0:c:b38:c:c:b98:b229:c:c:b534:f - 0.56154871
r:0:c:b38:c:c:b98:b229:c:c:b534:c - 0.438450575
r:0:c:b38:c:c:b98:b229:c:b534 - 0.553903103
r:0:c:b38:c:c:b98:b229:c:b534:f - 0.373677343
r:0:c:b38:c:c:b98:b229:c:b534:c - 0.62632215
r:0:c:b38:c:c:b98:b229:b534 - 0.0194755495
r:0:c:b38:c:c:b98:b229:b534:f - 0.337296844
r:0:c:b38:c:c:b98:b229:b534:c - 0.662703514
r:0:c:b38:c:c:b98:b534 - 0.00819304399
r:0:c:b38:c:c:b98:b534:f - 0.598825216
r:0:c:b38:c:c:b98:b534:c - 0.401174575
r:0:c:b38:c:c:b142 - 0.200287446
r:0:c:b38:c:c:b142:f - 0.361257315
r:0:c:b38:c:c:b142:c - 0.519198
r:0:c:b38:c:c:b142:c:c - 0.926899195
r:0:c:b38:c:c:b142:c:c:c - 0.457420886
r:0:c:b38:c:c:b142:c:c:b263 - 0.00241572061
r:0:c:b38:c:c:b142:c:c:b263:f - 0.222327203
r:0:c:b38:c:c:b142:c:c:b263:c - 0.51588738
r:0:c:b38:c:c:b142:c:c:b263:b534 - 0.261784941
r:0:c:b38:c:c:b142:c:c:b263:b534:f - 0.450778484
r:0:c:b38:c:c:b142:c:c:b263:b534:c - 0.549222291
r:0:c:b38:c:c:b142:c:c:b350 - 0.0225208104
r:0:c:b38:c:c:b142:c:c:b350:f - 0.370129675
r:0:c:b38:c:c:b142:c:c:b350:c - 0.379220545
r:0:c:b38:c:c:b142:c:c:b350:b534 - 0.250649393
r:0:c:b38:c:c:b142:c:c:b350:b534:f - 0.414714187
r:0:c:b38:c:c:b142:c:c:b350:b534:c - 0.585286319
r:0:c:b38:c:c:b142:c:c:b534 - 0.517643034
r:0:c:b38:c:c:b142:c:c:b534:f - 0.521247864
r:0:c:b38:c:c:b142:c:c:b534:c - 0.478751808
r:0:c:b38:c:c:b142:c:b263 - 0.0523255281
r:0:c:b38:c:c:b142:c:b263:f - 0.340205103
r:0:c:b38:c:c:b142:c:b263:c - 0.30233559
r:0:c:b38:c:c:b142:c:b263:b534 - 0.35745886
r:0:c:b38:c:c:b142:c:b263:b534:f - 0.451417089
r:0:c:b38:c:c:b142:c:b263:b534:c - 0.548583388
r:0:c:b38:c:c:b142:c:b534 - 0.0207750797
r:0:c:b38:c:c:b142:c:b534:f - 0.586847365
r:0:c:b38:c:c:b142:c:b534:c - 0.413152993
r:0:c:b38:c:c:b142:b308 - 0.0795341134
r:0:c:b38:c:c:b142:b308:f - 0.433296919
r:0:c:b38:c:c:b142:b308:c - 0.372878522
r:0:c:b38:c:c:b142:b308:c:c - 0.36563623
r:0:c:b38:c:c:b142:b308:c:c:c - 0.267278403
r:0:c:b38:c:c:b142:b308:c:c:b534 - 0.732721448
r:0:c:b38:c:c:b142:b308:c:c:b534:f - 0.435885459
r:0:c:b38:c:c:b142:b308:c:c:b534:c - 0.564113677
r:0:c:b38:c:c:b142:b308:c:b534 - 0.634363413
r:0:c:b38:c:c:b142:b308:c:b534:f - 0.278069109
r:0:c:b38:c:c:b142:b308:c:b534:c - 0.721930504
r:0:c:b38:c:c:b142:b308:b534 - 0.193824932
r:0:c:b38:c:c:b142:b308:b534:f - 0.236186609
r:0:c:b38:c:c:b142:b308:b534:c - 0.763813496
r:0:c:b38:c:c:b142:b534 - 0.0400108546
r:0:c:b38:c:c:b142:b534:f - 0.525015116
r:0:c:b38:c:c:b142:b534:c - 0.474984676
r:0:c:b38:c:c:b173 - 0.298197031
r:0:c:b38:c:c:b173:f - 0.400922805
r:0:c:b38:c:c:b173:c - 0.525462389
r:0:c:b38:c:c:b173:c:c - 0.949596107
r:0:c:b38:c:c:b173:c:c:c - 0.397254854
r:0:c:b38:c:c:b173:c:c:b312 - 0.00290041696
r:0:c:b38:c:c:b173:c:c:b312:f - 0.22941725
r:0:c:b38:c:c:b173:c:c:b312:c - 0.51135397
r:0:c:b38:c:c:b173:c:c:b312:b534 - 0.259229004
r:0:c:b38:c:c:b173:c:c:b312:b534:f - 0.396991432
r:0:c:b38:c:c:b173:c:c:b312:b534:c - 0.603009224
r:0:c:b38:c:c:b173:c:c:b534 - 0.59984386
r:0:c:b38:c:c:b173:c:c:b534:f - 0.472552836
r:0:c:b38:c:c:b173:c:c:b534:c - 0.527446985
r:0:c:b38:c:c:b173:c:b312 - 0.0227964297
r:0:c:b38:c:c:b173:c:b312:f - 0.332997561
r:0:c:b38:c:c:b173:c:b312:c - 0.272736192
r:0:c:b38:c:c:b173:c:b312:b534 - 0.394266427
r:0:c:b38:c:c:b173:c:b312:b534:f - 0.392314672
r:0:c:b38:c:c:b173:c:b312:b534:c - 0.607684016
r:0:c:b38:c:c:b173:c:b534 - 0.0276084505
r:0:c:b38:c:c:b173:c:b534:f - 0.545653164
r:0:c:b38:c:c:b173:c:b534:c - 0.454346806
r:0:c:b38:c:c:b173:b534 - 0.0736146793
r:0:c:b38:c:c:b173:b534:f - 0.486420572
r:0:c:b38:c:c:b173:b534:c - 0.51357919
r:0:c:b38:c:c:b246 - 0.0444222763
